nom;latitude;longitude
saint clair   les roches;45.450303;4.769669
le peage de roussillon;45.371492;4.795387
francheville;45.73392;4.769748
chaponost;45.698488;4.764513
brignais;45.673538;4.76352
alai;45.751744;4.771529
nyons office de tourisme;44.36029;5.138667
lyon part dieu;45.760596;4.859409
venissieux;45.705109;4.888104
saint priest;45.68665;4.934161
saint pierre de chandieu ronin;45.647632;5.011816
saint quentin fallavier;45.638194;5.099912
la verpilliere;45.627404;5.150796
bourgoin jallieu;45.583728;5.274012
cessieu;45.561017;5.37544
la tour du pin;45.560237;5.449288
saint andre le gaz;45.544996;5.524415
crepieux la pape;45.803701;4.892653
miribel;45.821822;4.953753
saint maurice de beynost;45.827273;4.976826
beynost;45.833848;5.006802
montluel;45.848099;5.058673
la valbonne;45.848992;5.124311
meximieux   perouges;45.901688;5.19355
sathonay   rillieux;45.820274;4.875282
les echets;45.874305;4.91083
mionnay;45.896905;4.919504
saint andre de corcy;45.925922;4.948558
saint marcel en dombes;45.950632;4.977775
villars les dombes;46.004291;5.0283
marlieux   chatillon;46.064359;5.073533
saint paul de varax;46.100167;5.128236
servas   lent;46.130682;5.168017
chalon sur saone;46.78103;4.843164
st pierre chandieu c cassier;45.644353;5.001639
st pierre c  zi porte dauphine;45.661841;5.002382
toussieu la cote;45.657938;4.983263
toussieu eglise;45.654894;4.990003
boulazac isle manoire;45.172052;0.772787
sennecey le grand;46.640664;4.874495
tournus;46.566466;4.906395
fleurville   pont de vaux;46.450838;4.884062
senozan;46.391806;4.87065
macon;46.302901;4.824482
macon   loche tgv;46.282529;4.778882
creches sur saone;46.246081;4.784063
pontanevaux;46.21305;4.772522
romaneche thorins maison blanche;46.176392;4.742116
pont de veyle;46.267913;4.89301
st jean sur veyle;46.260448;4.915989
vonnas;46.227284;4.991494
mezeriat;46.2349;5.046776
polliat;46.244541;5.123847
echirolles;45.153133;5.719126
saint etienne chateaucreux;45.443366;4.399722
pouilly centre;46.147266;4.106382
domfessel abri rue principale;48.951581;7.160614
lorentzen rue principale;48.952522;7.175649
saint etienne la terrasse;45.464972;4.37893
saint etienne le clapier;45.437017;4.378253
saint etienne bellevue;45.41726;4.392458
veauche   saint galmier;45.565609;4.293395
boutheon;45.524342;4.277142
la fouillouse;45.497828;4.316595
saint chamond;45.472315;4.516971
rive de gier;45.524344;4.606374
chartres pole d echange compa;48.446547;1.476653
andrezieux;45.521676;4.255153
bonson;45.522458;4.216287
sury le comtal;45.529127;4.182394
saint romain le puy;45.554434;4.120742
montbrison;45.605052;4.078362
boen;45.741386;4.005061
la ricamarie;45.404152;4.360686
le chambon feugerolles;45.394755;4.322522
firminy;45.39163;4.285411
fraisses   unieux;45.39499;4.260822
aurec;45.371157;4.198329
bas   monistrol;45.297966;4.139583
pont de lignon;45.259783;4.137216
beauzac;45.235898;4.094866
roanne;46.039474;4.062859
le coteau;46.023557;4.086317
saint jodard;45.885656;4.125065
balbigny;45.817573;4.187825
feurs;45.744754;4.230685
montrond les bains;45.644427;4.249335
saint etienne carnot;45.446686;4.384408
roanne arsenal;46.0666;4.0893
troyes theatre de champagne;48.300295;4.074469
troyes pont vert;48.308703;4.069091
saint lye mantenay;48.355461;4.012673
saint lye gravieres;48.36548;3.997967
saint lye regales;48.369507;3.993917
payns eglise;48.379585;3.982801
payns abri cote savieres;48.387257;3.9713
savieres arbre de la liberte;48.403872;3.954552
savieres rue saint gilles;48.420158;3.943448
fontaine les gres mairie;48.424302;3.911219
saint mesmin place du monument;48.445244;3.926411
saint mesmin courlanges;48.452667;3.917763
maizieres la grande paroisse pont de clairvaux;48.513127;3.800473
romilly sur seine centre commercial;48.5038;3.7588
saint pouange lycee agricole;48.237065;4.045994
ville sous la ferte tramway;48.12167;4.787636
ville sous la ferte four a chaux;48.153926;4.794349
bar sur aube college;48.227346;4.704348
amance la ville au bois eglise;48.286223;4.500366
amance mairie ecole;48.295107;4.516132
dortan mairie;46.318818;5.659685
nantua esplanade;46.156179;5.603607
saint fons;45.705742;4.852449
erea brioude;45.284459;3.393788
saint ours les roches;45.85044;2.893284
sarre union rue des roses;48.937562;7.091307
herbitzheim rue de hambach;49.021414;7.076665
villefranche sur saone burie;45.996743;4.719046
keskastel rue de la liberation;48.977149;7.046092
celles sur durolle arret des cars;45.866812;3.643597
saint georges d aurac bourg;45.151789;3.544213
lachaud curmilhac;45.122785;3.610485
alleyras;44.918366;3.672949
vichy;46.126882;3.430707
saint germain des fosses;46.20884;3.430763
bar sur aube lycee;48.226706;4.700115
bayel place du g de gaulle;48.196754;4.777649
gannat;46.097596;3.204868
chenimenil filature;48.133821;6.600199
pavilly mairie;49.566311;0.954478
barentin rue locke;49.547076;0.957979
barentin hopital;49.54213;0.954512
gap gare routiere;44.561601;6.082358
lucay le male champ de foire;47.123286;1.438125
st amand montrond republique;46.722841;2.503864
clermont ferrand;45.778575;3.100521
royat   chamalieres;45.767811;3.061496
gerzat;45.833434;3.143098
riom   chatel guyon;45.889965;3.120498
pont du chateau;45.788337;3.237836
pontmort;45.940101;3.160014
aubiat;45.984022;3.16031
aigueperse;46.01484;3.197884
sarlieve   cournon;45.738747;3.167903
le cendre   orcet;45.723941;3.188583
les martres de veyre;45.688202;3.193346
vic le comte;45.664528;3.20689
parent   coudes   champeix;45.6143;3.21662
issoire;45.54411;3.254104
le breuil sur couze;45.466971;3.262188
brassac les mines   sainte florine;45.414163;3.330354
arvant;45.365389;3.310677
brioude;45.300692;3.378949
paulhaguet;45.210156;3.500376
saint georges d aurac;45.160285;3.494776
langeac;45.100748;3.490519
monistrol d allier;44.969665;3.650042
chapeauroux;44.838003;3.741749
langogne;44.732327;3.857872
luc;44.654089;3.891118
vertaizon;45.784596;3.287992
lezoux;45.821078;3.385954
pont de dore;45.842921;3.490367
thiers;45.861366;3.542863
chabreloche pont bascule;45.879388;3.694762
darsac;45.142093;3.736531
borne  haute loire ;45.10168;3.794905
le puy en velay;45.042808;3.892596
lavoute sur loire;45.12151;3.906308
saint vincent le chateau;45.148877;3.91864
vorey;45.182911;3.911423
chamalieres sur loire;45.205556;3.992106
retournac;45.201264;4.036134
massiac   blesle;45.253151;3.19643
bouzonville institut providenc;49.292247;6.531394
les aubrais gare routiere;47.926667;1.907464
paris austerlitz routiere;48.841536;2.367945
sarreguemines college fulrad;49.11873;7.075506
sarreguemines lycee technique;49.1163;7.079192
sarreguemines barth;49.101996;7.050557
sarreguemines college himmelsberg;49.109055;7.052791
sarreguemines college jean jaures;49.103116;7.048974
sarreguemines lycee pange;49.108478;7.064027
sarreguemines utzschneider;49.111667;7.067294
hundling stade;49.107769;6.981527
farschviller croisement gare;49.088581;6.901817
arnas ave maria;46.021111;4.720277
le bouscat sainte germaine;44.870927;-0.614049
cornimont college;47.96267;6.833099
saint symphorien des bois;46.333056;4.281389
chambery   challes les eaux;45.571319;5.919842
culoz;45.842761;5.778487
vions   chanaz;45.824859;5.806466
chindrieux;45.80331;5.846681
aix les bains le revard;45.688055;5.908949
viviers du lac;45.648358;5.90308
montmelian;45.503481;6.042632
saint pierre d albigny;45.557363;6.156955
chamousset;45.557601;6.205667
aiton salle polyvalente;45.560231;6.254831
aiguebelle;45.543507;6.306859
argentine;45.493232;6.313534
epierre   saint leger;45.456758;6.292534
les chavannes saint remy;45.387608;6.275897
saint avre   la chambre;45.353423;6.30198
aiguebelette le lac;45.536338;5.812528
lepin le lac   la bauche;45.541644;5.764183
la bridoire;45.53028;5.747893
saint beron   la bridoire;45.503875;5.731503
domessin le bonnard;45.524916;5.694931
pont de beauvoisin;45.524549;5.680669
les abrets   fitilieu;45.542159;5.57571
virieu le grand   belley;45.849226;5.654704
gresy sur isere;45.594345;6.25892
frontenex;45.630599;6.314317
albertville;45.67308;6.382621
la bathie;45.625666;6.450726
cevins echangeur;45.591329;6.456767
notre dame de briancon;45.539282;6.468641
la lechere les bains petit coeur;45.521713;6.484117
aigueblanche centre;45.501907;6.508609
moutiers salins brides les b ;45.48677;6.530839
aime   la plagne;45.554353;6.648599
landry;45.574757;6.734115
bourg saint maurice;45.616227;6.772037
martigny les bains college;48.105008;5.826192
modane;45.193362;6.659155
noiretable place passeliere;45.814254;3.768636
grenoble cite internationale;45.195332;5.710879
schirmeck cite scolaire;48.483402;7.231295
chalons en champagne marne;48.957186;4.360092
hagondange ballastiere;49.254162;6.162804
auboue centre;49.210554;5.977673
hatrize centre;49.192222;5.907748
toulon sainte musse;43.12494;5.97224
saint jean de maurienne arvan;45.277961;6.354581
saint michel   valloire;45.216937;6.471612
collonges poste;46.136667;5.903056
leaz longeray;46.115833;5.883333
thoiry val thoiry;46.226667;5.993889
bellegarde sur valserine lycee;46.115556;5.815833
bourg en bresse;46.200072;5.215132
la vavrette tossiat rd1075;46.134616;5.290295
saint martin du mont;46.095928;5.303117
pont d ain;46.05382;5.334064
ambronay   priay;46.011595;5.338161
ceyzeriat;46.183463;5.32582
villereversure;46.19421;5.397377
simandre sur suran;46.22021;5.421093
cize   bolozon;46.213565;5.453861
nurieux gare;46.184121;5.532726
nantua mediatheque;46.151355;5.604135
les neyrolles centre;46.140683;5.630536
montreal la cluse;46.1843;5.5774
martignat;46.2095;5.6104
bellignat;46.238737;5.630252
oyonnax;46.259567;5.652925
molinges;46.357143;5.768094
saint claude;46.389925;5.860165
commercy zone du seugnon;48.749547;5.600013
amberieu en bugey;45.953949;5.342462
saint rambert en bugey;45.947531;5.439242
tenay   hauteville;45.922301;5.50096
le mans hopital universite;48.013452;0.174888
l epine;46.98122;-2.264228
colombey les belles mairie;48.528805;5.897083
saint gervais les bains;45.906785;6.701467
ancenis bis;47.369885;-1.176383
chatenois college;48.270312;7.407618
orleans avenue de paris;47.908277;1.904229
lissay lochy eglise;46.971905;2.405357
bourges juranville;47.082885;2.38918
bellegarde;46.11014;5.824163
farges eglise;46.168463;5.906042
peron rd984;46.188538;5.929994
saint jean de gonville rd984;46.206656;5.960426
sergy centre;46.248455;6.011399
chevry mairie;46.28021;6.039598
echenevex rd984;46.310653;6.049014
gex centre;46.331773;6.05837
grilly mairie;46.332093;6.114064
divonne les bains ancienne gare;46.334783;6.116347
pougny   chancy;46.144777;5.961218
valleiry;46.109519;5.967274
saint julien en genevois;46.14187;6.085288
annemasse;46.199633;6.236773
machilly;46.250524;6.327731
bons en chablais;46.270256;6.365818
perrignier;46.303375;6.424878
thonon les bains;46.368915;6.481778
evian les bains;46.39778;6.577651
chatillon en michaille centre;46.144399;5.798421
saint germain de joux centre;46.17807;5.73776
le poizat lalleyriat rd1084;46.167164;5.689677
seyssel   corbonod;45.963056;5.831389
annecy;45.902726;6.122554
gresy sur aix;45.724252;5.921817
albens;45.786134;5.948564
rumilly;45.863038;5.948163
pringy;45.939117;6.123399
groisy   thorens   la caille;46.010533;6.174941
la roche sur foron;46.06753;6.303868
saint pierre en faucigny;46.059339;6.375659
bonneville;46.077845;6.41691
marignier;46.088684;6.507788
cluses;46.061483;6.582773
magland;46.016734;6.621765
sallanches   combloux   megeve;45.935532;6.636619
saint gervais les bains le fayet;45.9064;6.700551
reignier;46.125231;6.267845
chedde;45.926313;6.719818
servoz;45.924496;6.763586
vaudagne;45.90879;6.772591
viaduc sainte marie;45.89696;6.785639
les houches;45.893738;6.797029
taconnaz;45.899523;6.825886
les bossons;45.90689;6.838824
les pelerins;45.912438;6.847239
chamonix mont blanc;45.922564;6.874092
paris montparnasse point rencontre groupes;48.841158;2.318045
epernon gare routiere;48.604753;1.680881
les moussoux;45.916054;6.857301
les praz de chamonix;45.939746;6.888837
les tines;45.950578;6.899118
la joux;45.965834;6.910068
argentiere;45.981765;6.926158
montroc le planet;45.995997;6.934423
vallorcine;46.032401;6.932884
le buet;46.019367;6.92057
maintenon gare routiere;48.585382;1.591937
saint piat gare routiere;48.543646;1.588554
jouy gare routiere;48.510217;1.557323
la villette saint prest gare routiere;48.482726;1.522931
chartres gare rue nicole;48.447281;1.480992
troyes quebec;48.269985;4.082472
troyes hopital simone veil;48.2798;4.0682
troyes general de gaulle;48.297582;4.070311
pont sainte marie arcis magasins;48.3281;4.0998
voue mairie;48.4576;4.123027
arcis sur aube rue de chalons;48.5376;4.1418
virieu sur bourbre;45.491804;5.472021
chabons;45.43778;5.428396
le grand lemps;45.396635;5.423194
rives;45.357668;5.491672
mailly le camp garage;48.674695;4.191327
sommesous nationale;48.738064;4.205993
reaumont   saint cassien;45.368783;5.534994
voiron;45.364056;5.594549
vatry rue principale;48.821098;4.244065
chalons en champagne tissier;48.957927;4.364458
moirans;45.322028;5.581859
voreppe;45.29037;5.631846
chalons en champagne greta;48.97383;4.358965
saint egreve saint robert;45.235702;5.671192
reims gouraud;49.244794;4.048719
reims saint symphorien;49.255102;4.03603
grenoble universites   gieres;45.18513;5.78552
brignoud;45.26252;5.901345
goncelin;45.341905;5.973934
pontcharra sur breda;45.434121;6.007703
pont de claix;45.125192;5.700029
jarrie   vizille;45.085426;5.742281
saint georges de commiers;45.043649;5.700547
vif;45.048159;5.683654
monestier de clermont;44.911883;5.633921
clelles   mens;44.827016;5.604722
lus la croix haute;44.671118;5.697265
moirans la galifette;45.323945;5.563742
wissembourg lycee stanislas;49.035214;7.959664
sancerre avenue de verdun;47.328682;2.832477
la pelletiere crepieux la pape  arrettcl ;45.807316;4.892888
epinal lycee lapicque;48.176947;6.440636
poussay rue de mirecourt;48.315946;6.125975
rorschwihr cimetiere;48.218332;7.362414
saint gervais les bains lycee;45.906568;6.707135
ristolas cayre de l ours;44.77363;6.95706
aiguilles l hopital parking;44.78044;6.86861
ancelle pre joubert telesiege;44.62061;6.20188
arvieux la ville;44.76659;6.73911
leaz gresin;46.091712;5.861807
peron logras;46.180278;5.9175
sauverny rd15;46.314444;6.107778
ceillac place de la mairie;44.66821;6.7778
chateau ville vieille gare routiere;44.76159;6.82085
serre chevalier prelong;44.94618;6.56019
la joue du loup station;44.68816;5.89193
super devoluy les issards;44.67773;5.9266
les orres station 1650;44.49429;6.55675
molines en queyras station;44.72222;6.84709
puy st vincent clos peouilloux 1600;44.81937;6.48602
puy st vincent st roch 1400;44.82749;6.49763
risoul station;44.6234;6.63404
saint leger les melezes le village;44.64443;6.20038
saint veran beauregard;44.69968;6.8661
saint chaffrey mairie;44.92611;6.60729
vallouise pelvoux station;44.86624;6.48655
vars office de tourisme;44.57262;6.67991
vars sainte marie monte pente;44.59321;6.68934
marseille saint charles;43.30303;5.380555
marseille blancarde;43.296144;5.406559
chateau arnoux mairie;44.093333;6.009444
chateau arnoux saint auban;44.060825;5.997128
les mees;44.032968;5.948968
la brillanne   oraison;43.924813;5.892406
volx;43.867936;5.848547
manosque   greoux les bains;43.82316;5.793593
pertuis;43.68454;5.503682
meyrargues;43.644092;5.539379
aix en provence;43.522762;5.445002
gardanne;43.456364;5.463476
simiane;43.434745;5.425881
malijai;44.046354;6.03188
mallemoisson;44.042527;6.126304
aiglun;44.046944;6.137778
digne les bains;44.088952;6.222641
l ariane la trinite;43.734319;7.302298
l estaque;43.363728;5.321562
saint marcel;43.288371;5.467032
la pomme;43.290498;5.441564
la penne sur huveaune;43.284671;5.515443
aubagne;43.296152;5.566509
cassis;43.234183;5.55304
la ciotat ceyreste;43.199623;5.632794
septemes;43.403406;5.370155
saint antoine;43.369803;5.357415
sainte marthe en provence;43.339309;5.390703
mont dauphin gare routiere;44.674753;6.615757
docelles monument;48.146158;6.618587
laval sur vologne rue de la vologne;48.195389;6.702722
quiberon gare maritime port maria;47.477343;-3.126554
thionville porte saarlouis;49.35295;6.176307
montauban la fobio;44.012367;1.371558
lacourt saint pierre talicous;43.976529;1.284199
miramas;43.580954;4.999325
montech lacoste;43.959553;1.251369
montech pont canal;43.95917;1.235694
montech boulevard lagal;43.956897;1.22736
larrazet avenue de gascogne;43.931097;1.084393
beaumont de lomagne college despeyrous;43.885182;0.988668
beaumont de lomagne place jean moulin;43.882346;0.984017
beaumont de lomagne l e p;43.876909;0.978298
saint chamas;43.551161;5.040265
rognac;43.486678;5.230872
pas des lanciers;43.409709;5.253825
arvieux la mueratiere;44.79417;6.72856
ceillac pied du melezet;44.650608;6.79286
vars les claux le fournet;44.567611;6.685114
st jean st nicolas pont du fosse le diamant;44.66603;6.222346
bourret le communal;43.942351;1.169709
saint girons cite scolaire;42.96883;1.163336
toulouse gironis;43.563749;1.425321
istres;43.515452;4.980281
rassuen;43.496807;4.972931
fos sur mer;43.427997;4.974887
port de bouc;43.407261;4.984573
croix sainte;43.408733;5.019728
martigues;43.392842;5.025579
la couronne carro;43.339853;5.051718
sausset les pins;43.332879;5.109992
carry le rouet;43.336814;5.153956
la redonne ensues;43.334391;5.197654
niolon;43.34023;5.257198
arles;43.685359;4.632109
saint martin de crau;43.62224;4.800301
orgon;43.785902;5.045257
senas;43.740308;5.073351
lamanon;43.700101;5.091412
salon;43.639178;5.088287
dossenheim sur zinsel pressoir;48.802712;7.402685
mon idee;49.872526;4.37965
boen parc lignon;45.741437;4.007151
mailly le camp camp militaire;48.66338;4.217615
toulon;43.12836;5.92972
kirrwiller salle des fetes;48.817168;7.53285
saint cyr les lecques   la cadiere;43.185233;5.703817
bandol;43.14046;5.750018
ollioules   sanary sur mer;43.122429;5.824877
la seyne   six fours;43.117102;5.8769
la garde;43.118702;6.010022
la pauline;43.136244;6.035043
sollies pont;43.192311;6.046658
cuers   pierrefeu;43.236429;6.085721
puget ville;43.283117;6.138516
carnoules;43.297536;6.186625
pignans;43.298254;6.224359
gonfaron;43.316917;6.281662
le luc   le cannet;43.3903;6.343041
vidauban;43.431316;6.433509
les arcs   draguignan;43.455592;6.482469
la crau;43.144897;6.068613
hyeres;43.108257;6.124625
nice ville;43.704832;7.26199
nice saint augustin;43.670683;7.216332
digne chemins de fer de proven;44.088611;6.222778
villeneuve loubet plage;43.629928;7.134066
cagnes sur mer;43.65745;7.148272
cros de cagnes;43.660252;7.166219
saint laurent du var;43.66247;7.194633
nice riquier;43.705943;7.290304
villefranche sur mer;43.706812;7.313835
beaulieu sur mer;43.706686;7.331714
eze;43.722121;7.356961
cap d ail;43.720587;7.39419
monaco monte carlo;43.738146;7.419166
roquebrune cap martin;43.760447;7.457232
carnoles;43.761242;7.480902
menton;43.774642;7.493441
menton garavan;43.785097;7.517074
la trinite victor;43.742769;7.311439
drap   cantaron;43.759616;7.316813
peillon   sainte thecle;43.767788;7.366489
peille;43.791834;7.379953
l escarene;43.839623;7.351956
touet de l escarene;43.846909;7.36389
sospel;43.876259;7.453133
breil sur roya;43.943999;7.516271
fontan   saorge;43.996996;7.55162
saint dalmas de tende;44.056429;7.585706
la brigue;44.06255;7.603462
tende;44.076111;7.60003
frejus;43.431956;6.732833
saint raphael valescure;43.424386;6.768467
boulouris sur mer;43.416267;6.807809
le dramont;43.417829;6.844289
agay;43.431635;6.856657
antheor cap roux;43.435138;6.892164
le trayas;43.474099;6.923327
theoule sur mer;43.513436;6.936842
mandelieu la napoule;43.524309;6.941561
cannes la bocca;43.549161;6.985816
cannes;43.553991;7.019577
golfe juan vallauris;43.56615;7.073169
juan les pins;43.570963;7.111309
antibes;43.585879;7.119417
biot;43.611391;7.126675
grasse;43.653594;6.926209
ranguin;43.569718;6.968865
la frayere;43.558732;6.971749
le bosquet;43.552263;6.981481
picon busserine;43.331776;5.393396
saint joseph le castellas;43.351944;5.377247
valence ville;44.927646;4.893423
saint rambert d albon;45.297986;4.81047
saint vallier sur rhone;45.185799;4.814528
tain l hermitage   tournon;45.072371;4.839923
etoile;44.845181;4.865202
l isle d abeau;45.607575;5.219386
livron;44.779406;4.830208
loriol;44.75458;4.816858
annonay gare routiere;45.243772;4.668578
tournon centre;45.063214;4.834345
soyons centre;44.888889;4.851111
charmes sur rhone centre;44.8625;4.834722
beauchastel centre;44.825498;4.801353
romans   bourg de peage;45.049043;5.049688
saint hilaire   saint nazaire;45.071531;5.243847
saint marcellin;45.150741;5.323628
vinay;45.207966;5.410091
polienas;45.2561;5.473975
tullins fures;45.300721;5.492191
crest;44.730125;5.015857
aouste sur sye;44.710111;5.05935
saillans;44.694168;5.194181
vercheny;44.705031;5.257111
die;44.758189;5.363029
luc en diois;44.613742;5.454811
gap;44.563626;6.085392
valence tgv rhone alpes sud;44.99155;4.978733
aspres sur buech;44.519036;5.754697
veynes devoluy;44.531828;5.815793
chorges;44.545709;6.27193
embrun;44.567048;6.496648
mont dauphin   guillestre;44.674056;6.615586
l argentiere les ecrins;44.790925;6.556188
briancon;44.889614;6.632627
serres;44.424684;5.718322
laragne;44.316479;5.819143
montelimar;44.559067;4.744687
donzere;44.44276;4.704539
pierrelatte;44.374071;4.703831
bollene la croisiere;44.271507;4.708096
le pouzin place marechal leclerc;44.756135;4.747765
pont saint esprit;44.252616;4.642959
bagnols sur ceze;44.161606;4.626982
saint jean le centenier centre;44.589722;4.536389
villeneuve de berg centre;44.555;4.498333
vogue bausson;44.539444;4.417222
uzer centre;44.52048;4.327638
largentiere les vergnades;44.538333;4.2925
ruoms deviation;44.451769;4.343408
avignon centre;43.941167;4.80633
orange;44.137485;4.820058
courthezon;44.089999;4.888178
bedarrides;44.040758;4.893124
sorgues   chateauneuf du pape;44.00523;4.875682
tarascon sur rhone;43.801216;4.657044
montfavet;43.932646;4.873878
morieres les avignon;43.942299;4.908527
saint saturnin les avignon;43.953128;4.935212
gadagne;43.92986;4.956925
le thor;43.92639;4.99614
l isle sur sorgue   fontaine v;43.917176;5.047523
cavaillon;43.834709;5.043765
carpentras;44.048765;5.043888
monteux;44.03739;4.994552
entraigues sur la sorgue;44.005328;4.921693
montoison;44.796949;4.941699
allex;44.763994;4.913411
beauvallon;44.858303;4.900911
montpellier saint roch;43.60478;3.881168
sete;43.412808;3.69641
lunel;43.679515;4.130817
lunel viel;43.680943;4.093308
valergues   lansargues;43.672598;4.060224
baillargues;43.653104;4.006672
saint aunes;43.63541;3.963116
villeneuve les maguelone;43.543452;3.849709
vic   mireval;43.500969;3.799592
frontignan;43.444594;3.759019
nimes centre;43.832387;4.366081
beaucaire;43.802155;4.647405
saint cesaire;43.813299;4.327672
milhaud;43.788424;4.303076
uchaud;43.758057;4.26739
vergeze   codognan;43.739819;4.218859
gallargues;43.716012;4.171052
chasserades;44.553969;3.839688
la bastide st laurent les b ;44.592583;3.903866
villefort;44.439454;3.923326
genolhac;44.347261;3.951666
chamborigaud;44.300693;3.979374
sainte cecile d andorge;44.255129;3.975685
la levade;44.228303;4.010693
grand combe la pise;44.209943;4.033473
ales;44.128127;4.084782
boucoiran;43.992359;4.187649
nozieres   brignon;43.97592;4.207335
saint genies de malgoires;43.950541;4.215125
fons   saint mamert;43.907333;4.206627
generac;43.732982;4.344149
beauvoisin;43.724943;4.322047
vauvert;43.695317;4.270253
le cailar;43.683197;4.234773
aimargues;43.678565;4.208207
saint laurent d aigouze;43.63892;4.192714
aigues mortes;43.571123;4.191117
le grau du roi;43.536583;4.140874
beziers;43.336269;3.218993
port la nouvelle;43.020035;3.038792
leucate la franqui;42.932783;3.01284
narbonne;43.190664;3.005562
coursan;43.233549;3.050685
vias;43.316234;3.42538
agde;43.317539;3.465748
marseillan plage;43.318168;3.535417
montpaon;43.868518;3.109742
ceilhes   roqueredonde;43.812389;3.15519
les cabrils;43.779009;3.186184
lunas;43.70955;3.19489
le bousquet d orb;43.691064;3.169078
bedarieux;43.608589;3.149746
magalas;43.467838;3.229439
clermont la pardieu;45.767023;3.134222
millau;44.101723;3.073783
saint flour   chaudes aigues;45.035035;3.106008
saint chely d apcher;44.801706;3.270761
aumont aubrac;44.718107;3.283377
marvejols;44.544829;3.281272
chirac;44.524603;3.263817
le monastier;44.50816;3.251877
banassac   la canourgue;44.447599;3.196106
campagnac   saint geniez;44.421956;3.066366
severac le chateau;44.324525;3.05693
aguessac;44.149879;3.098601
saint georges de luzencon;44.066618;2.98358
saint rome de cernon;44.014181;2.967474
tournemire   roquefort;43.969958;3.016447
les salelles;44.483269;3.280401
chanac;44.473377;3.344958
le bruel;44.481076;3.358177
barjac;44.499361;3.410565
mende;44.522333;3.501911
bagnols   chadenet;44.528317;3.628147
allenc;44.541492;3.664077
belvezet;44.561863;3.751887
gages mairie;44.397885;2.704675
bertholene;44.393864;2.777323
recoules;44.340833;2.967222
perpignan;42.696079;2.879622
salses;42.835688;2.917546
rivesaltes;42.766319;2.867799
elne;42.597364;2.963531
argeles sur mer;42.543958;3.021506
collioure;42.52692;3.078248
port vendres;42.513381;3.102386
banyuls sur mer;42.482623;3.124414
le soler;42.678989;2.795227
saint feliu d avall;42.677281;2.737937
millas;42.688926;2.693007
ille sur tet;42.668485;2.624656
vinca;42.648197;2.527609
marquixanes;42.642961;2.485754
prades   molitg les bains;42.617038;2.429361
ria;42.603407;2.390768
villefranche   vernet les bains;42.591742;2.369982
serdinya;42.56698;2.323218
joncet;42.561998;2.311864
olette   canaveilles les bains;42.554732;2.271935
nyer;42.541651;2.263026
thues les bains;42.528798;2.249094
thues carenca;42.522977;2.222735
fontpedrouse st thomas les b ;42.513719;2.188403
sauto;42.506452;2.160315
planes;42.500921;2.136929
mont louis   la cabanasse;42.502023;2.113216
bolquere   eyne;42.497917;2.087335
font romeu odeillo via;42.491325;2.038324
estavar;42.46339;2.018072
saillagouse;42.456983;2.032143
err;42.442785;2.029249
sainte leocadie;42.441011;2.010454
osseja;42.419768;1.977066
bourg madame;42.432419;1.948693
ur les escaldes;42.457457;1.940468
bena fanes;42.457967;1.916969
cerbere;42.442771;3.165528
vallon pont d arc gare routiere;44.405664;4.3973
truyes chapelle;47.275284;0.830439
buswiller eglise;48.819709;7.559627
erquelinnes;50.303803;4.112222
erquelinnes village;50.309539;4.130281
solre sur sambre;50.312639;4.158431
labuissiere;50.316139;4.186581
fontaine valmont;50.320439;4.211775
lobbes;50.346384;4.260988
thuin;50.342739;4.288914
hourpes;50.363689;4.308742
landelies;50.377314;4.350981
marchienne zone;50.397166;4.389017
charleroi sud;50.404393;4.438504
tournai;50.613125;3.396936
froyennes;50.629856;3.355508
mouscron;50.740121;3.227499
courtrai;50.824339;3.265676
